23968000	0.243733	-0.00578458	0.420397	0.018548	-0.0486413	0.0336846	0.004	-0.0316568	0.0318245	-17.9358	0.004
23972000	0.243733	-0.00578458	0.420397	0.0265521	-0.163772	0.0422573	0.004	-0.0425533	0.0471828	-17.91	0.004
23976000	0.2474	-0.0105717	0.416166	0.0358573	-0.21005	0.0463026	0.004	-0.0299896	0.0468654	-17.9206	0.004
23980000	0.2474	-0.0105717	0.416166	0.0366419	-0.311898	0.047333	0.004	-0.0221985	0.0321924	-18.1959	0.004
23984000	0.246792	-0.0018031	0.416737	0.0347214	-0.443139	0.0513735	0.004	-0.030991	0.0574037	-18.6644	0.004
23988000	0.246792	-0.0018031	0.416737	0.0320194	-0.472532	0.0543813	0.004	-0.0477578	0.0971882	-18.8576	0.004
23992000	0.246792	-0.0018031	0.416737	0.0253795	-0.517128	0.0522594	0.004	-0.093936	0.0447164	-19.1191	0.004
23996000	0.23985	-0.0102501	0.412336	0.0179999	-0.558925	0.0593818	0.004	-0.0939281	0.0140388	-19.4472	0.004
24000000	0.23985	-0.0102501	0.412336	0.00720846	-0.546883	0.0733979	0.004	-0.0168546	0.0285734	-19.3159	0.004
24004000	0.25122	-0.00965251	0.411852	-0.00283991	-0.537638	0.0781766	0.004	0.0145168	0.0217356	-19.118	0.004
24008000	0.25122	-0.00965251	0.411852	-0.00869396	-0.471588	0.0629167	0.004	-0.0343956	-0.0447326	-18.9118	0.004
24012000	0.25122	-0.00965251	0.411852	-0.0144275	-0.415401	0.0693098	0.004	-0.0677665	-0.0229902	-18.7664	0.004
24016000	0.260092	0.00134941	0.411323	-0.0220617	-0.311418	0.0794305	0.004	-0.0788725	-0.0116332	-18.5113	0.004
24020000	0.260092	0.00134941	0.411323	-0.0242618	-0.220022	0.0676006	0.004	-0.0657555	-0.0576939	-18.3481	0.004
24024000	0.260019	-0.00783252	0.408378	-0.0245543	-0.176423	0.052047	0.004	-0.0746018	-0.0936382	-18.2947	0.004
24028000	0.260019	-0.00783252	0.408378	-0.0441465	-0.00196201	0.0657456	0.004	-0.0187401	-0.0153939	-18.3679	0.004
24032000	0.260019	-0.00783252	0.408378	-0.0337216	0.0827575	0.0747041	0.004	0.00159307	-0.0474444	-18.3831	0.004
24036000	0.254429	-0.00833701	0.41032	-0.0274216	0.155341	0.0744321	0.004	0.0100623	0.00173761	-18.5282	0.004
24040000	0.254429	-0.00833701	0.41032	-0.0298733	0.202925	0.0703645	0.004	0.0637	0.0900655	-18.5688	0.004
24044000	0.245138	0.00111875	0.414469	-0.030548	0.261102	0.0809947	0.004	0.00851687	-0.0222326	-18.7914	0.004
24048000	0.245138	0.00111875	0.414469	-0.0344177	0.327022	0.0874621	0.004	-0.0193769	-0.0438012	-19.1909	0.004
24052000	0.245138	0.00111875	0.414469	-0.0371118	0.341831	0.0793579	0.004	0.0254666	0.0492577	-19.4399	0.004
24056000	0.246311	-0.0107677	0.412979	-0.0312643	0.35359	0.0796707	0.004	-0.00059589	-0.0235853	-19.4064	0.004
24060000	0.246311	-0.0107677	0.412979	-0.0259186	0.358283	0.0839248	0.004	-0.0440472	-0.0987213	-19.3008	0.004
24064000	0.238735	-0.0130619	0.401744	-0.0321376	0.333367	0.0700292	0.004	-0.022872	-0.0278555	-19.2769	0.004
24068000	0.238735	-0.0130619	0.401744	-0.0266854	0.245446	0.0805559	0.004	-0.0698544	-0.0363427	-19.0071	0.004
24072000	0.238735	-0.0130619	0.401744	-0.0244504	0.217776	0.0846665	0.004	-0.0593015	0.0246358	-18.9298	0.004
24076000	0.239641	-0.00713236	0.404627	-0.0127084	0.152642	0.0761051	0.004	0.00929056	0.00224901	-18.8355	0.004
24080000	0.239641	-0.00713236	0.404627	-0.000964078	0.0875074	0.0675435	0.004	0.0781275	-0.0206337	-18.7412	0.004
24084000	0.24509	-0.00257288	0.415968	0.00766703	0.00872592	0.072359	0.004	0.0522317	0.00547501	-18.6461	0.004
24088000	0.24509	-0.00257288	0.415968	0.0162994	-0.0700553	0.0771741	0.004	0.0261951	0.0311504	-18.5509	0.004
24092000	0.24509	-0.00257288	0.415968	0.0237487	-0.105437	0.0858113	0.004	-0.00606039	0.0383365	-18.6733	0.004
24096000	0.251923	-0.00606726	0.416423	0.039027	-0.188844	0.0920461	0.004	-0.0567149	0.0445992	-18.8602	0.004
24100000	0.251923	-0.00606726	0.416423	0.0346142	-0.256824	0.0957931	0.004	-0.0309751	-0.017457	-19.0095	0.004
24104000	0.241269	-0.0020477	0.41524	0.0223673	-0.276779	0.101945	0.004	0.0138625	-0.0786572	-19.0942	0.004
24108000	0.241269	-0.0020477	0.41524	0.0437969	-0.271896	0.0948101	0.004	-0.0494193	-0.00480498	-19.0201	0.004
24112000	0.241269	-0.0020477	0.41524	0.0463088	-0.258853	0.100907	0.004	-0.0513778	0.0156188	-18.9588	0.004
24116000	0.248843	-0.0168625	0.409875	0.0488066	-0.247588	0.0883588	0.004	-0.0744076	-0.0226694	-18.9437	0.004
24120000	0.248843	-0.0168625	0.409875	0.050208	-0.240778	0.0789688	0.004	-0.0856005	-0.0710485	-18.9634	0.004
24124000	0.253031	-0.0094126	0.408182	0.0496492	-0.186863	0.082688	0.004	-0.0119273	-0.0787589	-18.7541	0.004
24128000	0.253031	-0.0094126	0.408182	0.0503446	-0.10218	0.101133	0.004	-0.0337181	-0.0256582	-18.7393	0.004
24132000	0.253031	-0.0094126	0.408182	0.0456191	-0.0355414	0.0876842	0.004	-0.0109996	-0.00630354	-18.6351	0.004
24136000	0.251108	-0.0104584	0.418285	0.0486174	0.0209276	0.0754909	0.004	0.0311868	-0.0133161	-18.5358	0.004
24140000	0.251108	-0.0104584	0.418285	0.046369	0.088244	0.0928235	0.004	0.0084083	-0.0880873	-18.4764	0.004
24144000	0.258727	-0.00542392	0.409863	0.0367056	0.147681	0.0999483	0.004	0.0533813	-0.0573458	-18.4577	0.004
24148000	0.258727	-0.00542392	0.409863	0.0317435	0.196173	0.099905	0.004	0.0834263	-0.0128044	-18.3741	0.004
24152000	0.258727	-0.00542392	0.409863	0.0299139	0.220667	0.11083	0.004	0.0687389	-0.0060882	-18.3061	0.004
24156000	0.251754	-0.00892065	0.405698	0.0330689	0.256068	0.110404	0.004	0.0377468	0.0201648	-18.2351	0.004
24160000	0.251754	-0.00892065	0.405698	0.0378367	0.280988	0.109331	0.004	0.0090068	0.0495403	-18.163	0.004
24164000	0.258815	-0.0108255	0.413786	0.0394516	0.270507	0.108683	0.004	0.0108627	0.0522246	-18.1619	0.004
24168000	0.258815	-0.0108255	0.413786	0.0355928	0.263525	0.103816	0.004	-0.0199009	0.0462033	-18.0928	0.004
24172000	0.258815	-0.0108255	0.413786	0.0317339	0.256542	0.0989492	0.004	-0.0506997	0.0403679	-18.0236	0.004
24176000	0.249053	-0.00682298	0.412106	0.0290166	0.212335	0.103594	0.004	0.0352216	0.0221588	-17.9457	0.004
24180000	0.249053	-0.00682298	0.412106	0.015982	0.150763	0.107605	0.004	0.0265121	0.0474923	-17.8374	0.004
24184000	0.239397	-0.00825183	0.418607	0.00565996	0.133398	0.106969	0.004	-0.0683876	0.0907455	-17.8071	0.004
24188000	0.239397	-0.00825183	0.418607	0.0194243	0.10873	0.0965735	0.004	-0.0664031	0.0681746	-17.699	0.004
24192000	0.239397	-0.00825183	0.418607	0.0156366	0.0603151	0.110507	0.004	-0.0546167	0.00488429	-17.6969	0.004
24196000	0.248879	-0.00456729	0.409009	0.00501387	-0.00976296	0.117724	0.004	0.0210391	-0.0333265	-17.6411	0.004
24200000	0.248879	-0.00456729	0.409009	-0.00335371	-0.0444182	0.109931	0.004	0.0401134	0.00309827	-17.5168	0.004
24204000	0.25017	-0.00780593	0.408469	-0.00489312	-0.0574092	0.108855	0.004	-0.00436272	0.0148105	-17.4465	0.004
24208000	0.25017	-0.00780593	0.408469	0.0102582	-0.0814469	0.108709	0.004	-0.039413	-0.016949	-17.3935	0.004
24212000	0.25017	-0.00780593	0.408469	0.026953	-0.122042	0.103318	0.004	-0.0658062	-0.0453053	-17.3143	0.004
24216000	0.24637	-0.00800694	0.415151	0.0157052	-0.13702	0.111114	0.004	-0.0551136	-0.005016	-17.2451	0.004
24220000	0.24637	-0.00800694	0.415151	0.0129639	-0.13107	0.119778	0.004	-0.0671767	0.0358932	-17.163	0.004
24224000	0.244625	-0.0121966	0.413617	0.0160113	-0.107768	0.126374	0.004	-0.0778411	0.0156183	-17.0937	0.004
24228000	0.244625	-0.0121966	0.413617	0.0185355	-0.0914469	0.12037	0.004	-0.0465904	-0.00719284	-17.0118	0.004
24232000	0.244625	-0.0121966	0.413617	0.0280613	-0.0940565	0.103393	0.004	-0.0189058	-0.00631285	-16.9601	0.004
24236000	0.251593	-0.00274175	0.417313	0.0307313	-0.0608915	0.104588	0.004	0.0018606	0.0224876	-16.9688	0.004
24240000	0.251593	-0.00274175	0.417313	0.0334008	-0.0277259	0.105784	0.004	0.0227947	0.0510144	-16.9776	0.004
24244000	0.245851	-0.00847096	0.412638	0.0422754	-0.00787686	0.114622	0.004	-0.0223042	0.00397029	-16.9113	0.004
24248000	0.245851	-0.00847096	0.412638	0.0537725	0.0506468	0.117482	0.004	-0.058725	-0.0460482	-16.8033	0.004
24252000	0.245851	-0.00847096	0.412638	0.058393	0.107081	0.108216	0.004	-0.0207997	-0.0565071	-16.7537	0.004
24256000	0.243205	-0.00828754	0.415594	0.0603946	0.124839	0.104927	0.004	0.00872566	-0.0636855	-16.7458	0.004
24260000	0.243205	-0.00828754	0.415594	0.042913	0.141304	0.115107	0.004	0.00976667	-0.0176864	-16.6832	0.004
24264000	0.243516	-0.0129423	0.426242	0.0369794	0.154877	0.126796	0.004	-0.027013	0.00232748	-16.6326	0.004
24268000	0.243516	-0.0129423	0.426242	0.0480976	0.176364	0.121275	0.004	-0.0612447	0.0198305	-16.5938	0.004
24272000	0.243516	-0.0129423	0.426242	0.0412873	0.197133	0.117648	0.004	-0.0411184	0.0575728	-16.3988	0.004
24276000	0.244041	-0.00763133	0.417361	0.0431952	0.182557	0.113209	0.004	-0.0209966	-0.0302204	-16.3133	0.004
24280000	0.244041	-0.00763133	0.417361	0.0424138	0.159916	0.111604	0.004	-0.00168782	-0.0774542	-16.3236	0.004
24284000	0.247757	-0.0109764	0.413001	0.0361712	0.149264	0.117029	0.004	-0.0631998	-0.0396451	-16.2455	0.004
24288000	0.247757	-0.0109764	0.413001	0.0369259	0.146431	0.119101	0.004	-0.115724	-0.0458361	-16.1923	0.004
24292000	0.247757	-0.0109764	0.413001	0.034854	0.142576	0.121988	0.004	-0.0904575	-0.0547425	-16.1688	0.004
24296000	0.25134	-0.0107892	0.415806	0.0127395	0.107555	0.113002	0.004	-0.0391386	-0.112194	-16.0966	0.004
24300000	0.25134	-0.0107892	0.415806	0.01397	0.0828774	0.12502	0.004	-0.0331865	-0.0467954	-16.0137	0.004
24304000	0.245252	-0.00497255	0.418887	0.00996448	0.0410263	0.1315	0.004	-0.0433308	0.0598836	-15.9143	0.004
24308000	0.245252	-0.00497255	0.418887	0.00473115	0.0238531	0.125963	0.004	-0.0587311	0.101106	-15.898	0.004
24312000	0.245252	-0.00497255	0.418887	0.00906171	0.0167308	0.120164	0.004	-0.0180254	0.00442077	-15.9254	0.004
24316000	0.239535	-0.0167727	0.413448	0.0249975	-0.0238065	0.118124	0.004	-0.00785498	0.0860975	-15.795	0.004
24320000	0.239535	-0.0167727	0.413448	0.0234457	-0.0502215	0.131759	0.004	-0.0220291	0.0895938	-15.7632	0.004
24324000	0.246491	-0.0164787	0.416327	0.0239475	-0.0659798	0.135304	0.004	-0.048942	0.0290144	-15.7694	0.004
24328000	0.246491	-0.0164787	0.416327	0.0241436	-0.0560613	0.131945	0.004	-0.0439852	-0.00497172	-15.7065	0.004
24332000	0.246491	-0.0164787	0.416327	0.0373054	-0.0519741	0.128466	0.004	-0.0569613	-0.0272675	-15.6292	0.004
24336000	0.257472	-0.0138982	0.412071	0.0456898	-0.0527268	0.125358	0.004	-0.0708781	-0.0261334	-15.5911	0.004
24340000	0.257472	-0.0138982	0.412071	0.0411081	-0.0476471	0.122372	0.004	-0.0671508	-0.0365719	-15.5673	0.004
24344000	0.23371	-0.010123	0.408249	0.0443249	-0.0118844	0.126082	0.004	-0.0397264	0.0184417	-15.4701	0.004
24348000	0.23371	-0.010123	0.408249	0.035286	-0.00128133	0.137043	0.004	-0.0637927	-0.0260953	-15.3815	0.004
24352000	0.23371	-0.010123	0.408249	0.0267403	-0.00231809	0.139164	0.004	-0.0820165	-0.029193	-15.3337	0.004
24356000	0.235612	-0.0179322	0.412429	0.0377499	0.0359814	0.124129	0.004	-0.0336121	-0.00700236	-15.3255	0.004
24360000	0.235612	-0.0179322	0.412429	0.0304842	0.058225	0.131583	0.004	-0.017417	-0.0154365	-15.1662	0.004
24364000	0.242585	-0.014315	0.421419	0.0368636	0.0673436	0.140666	0.004	0.0187764	0.0164086	-15.0226	0.004
24368000	0.242585	-0.014315	0.421419	0.0262093	0.0895874	0.132947	0.004	-0.0179123	-0.01857	-15.0744	0.004
24372000	0.242585	-0.014315	0.421419	0.0155538	0.111831	0.125228	0.004	-0.0547765	-0.0533647	-15.1261	0.004
24376000	0.247287	-0.0106216	0.413883	0.0267123	0.115412	0.134178	0.004	-0.05541	0.0326586	-14.984	0.004
24380000	0.247287	-0.0106216	0.413883	0.0285279	0.115509	0.141034	0.004	-0.14045	0.0955714	-14.9279	0.004
24384000	0.238164	-0.0171764	0.411047	0.0220137	0.121666	0.130662	0.004	-0.111706	0.0201455	-14.8712	0.004
24388000	0.238164	-0.0171764	0.411047	0.0169637	0.10636	0.132658	0.004	-0.0876088	-0.00969936	-14.7858	0.004
24392000	0.238164	-0.0171764	0.411047	0.0183917	0.0962422	0.136183	0.004	-0.10157	-0.0142061	-14.7726	0.004
24396000	0.241223	-0.0139469	0.413374	0.0278329	0.106163	0.120744	0.004	-0.0662014	0.000390504	-14.746	0.004
24400000	0.241223	-0.0139469	0.413374	0.0312146	0.0839419	0.125514	0.004	-0.0140844	0.0457428	-14.6832	0.004
24404000	0.237548	-0.0245569	0.407041	0.0237905	0.0567194	0.134592	0.004	-0.0448561	0.0376936	-14.6435	0.004
24408000	0.237548	-0.0245569	0.407041	0.0208139	0.0557519	0.127999	0.004	-0.0361619	0.0213155	-14.5923	0.004
24412000	0.237548	-0.0245569	0.407041	0.0191619	0.0612079	0.123694	0.004	0.010518	-0.00577614	-14.56	0.004
24416000	0.239102	-0.00911072	0.411056	0.0168967	0.0417052	0.126963	0.004	-0.0470923	0.00204131	-14.5498	0.004
24420000	0.239102	-0.00911072	0.411056	0.0154377	0.01127	0.132002	0.004	-0.0464054	0.0135592	-14.4796	0.004
24424000	0.247736	-0.0216268	0.420131	0.0158453	0.000335551	0.135182	0.004	-0.0244343	0.0123794	-14.4228	0.004
24428000	0.247736	-0.0216268	0.420131	0.0154491	0.000333287	0.136591	0.004	-0.060779	0.00726799	-14.4259	0.004
24432000	0.247736	-0.0216268	0.420131	0.0253367	-0.0138696	0.135373	0.004	-0.034104	0.00524328	-14.4018	0.004
24436000	0.23892	-0.0214677	0.420827	0.0319503	-0.0317989	0.126407	0.004	-0.0690881	0.0502597	-14.3475	0.004
24440000	0.23892	-0.0214677	0.420827	0.0244083	-0.0232245	0.122796	0.004	-0.0961811	0.0539497	-14.2381	0.004
24444000	0.233001	-0.010561	0.412826	0.0184916	-0.0123044	0.134441	0.004	-0.0251544	0.0344066	-14.1804	0.004
24448000	0.233001	-0.010561	0.412826	0.0168436	-0.0136849	0.141949	0.004	0.0113258	0.0582233	-14.2017	0.004
24452000	0.233001	-0.010561	0.412826	0.0191551	-0.0149544	0.135042	0.004	0.029114	0.0534216	-14.0863	0.004
24456000	0.241599	-0.0176822	0.421756	0.0194255	-0.00105717	0.127698	0.004	0.0141725	-0.0171595	-14.0297	0.004
24460000	0.241599	-0.0176822	0.421756	0.017384	0.0141098	0.127262	0.004	-0.0189054	-0.0829547	-14.0885	0.004
24464000	0.240398	-0.0024972	0.421826	0.0271863	0.0228633	0.129351	0.004	-0.0209179	-0.0370874	-14.0272	0.004
24468000	0.240398	-0.0024972	0.421826	0.0314167	0.0354829	0.141125	0.004	-0.0248109	0.0108359	-13.9352	0.004
24472000	0.240398	-0.0024972	0.421826	0.0175752	0.0389836	0.140037	0.004	0.000803965	0.0263501	-13.8531	0.004
24476000	0.245133	-0.00803567	0.419826	0.00930518	0.0386195	0.129264	0.004	0.0278455	0.0401977	-13.8015	0.004
24480000	0.245133	-0.00803567	0.419826	0.0226686	0.0475307	0.127592	0.004	-0.00599807	0.0558233	-13.8146	0.004
24484000	0.235471	-0.00965271	0.407158	0.0285511	0.0572211	0.133145	0.004	-0.059305	0.0167681	-13.7504	0.004
24488000	0.235471	-0.00965271	0.407158	0.0255376	0.0695634	0.140463	0.004	-0.0476743	0.0190708	-13.6638	0.004
24492000	0.235471	-0.00965271	0.407158	0.0257162	0.0797689	0.14469	0.004	-0.047779	0.0279885	-13.6787	0.004
24496000	0.241486	-0.0128474	0.414384	0.0157438	0.0834152	0.136992	0.004	-0.0844963	-0.00637035	-13.6471	0.004
24500000	0.241486	-0.0128474	0.414384	0.0100597	0.0884176	0.125162	0.004	-0.0900151	0.00705215	-13.5913	0.004
24504000	0.232368	-0.0133348	0.407113	0.0170083	0.0826254	0.135513	0.004	-0.0540959	-0.0230354	-13.5549	0.004
24508000	0.232368	-0.0133348	0.407113	0.0240793	0.0711856	0.149818	0.004	-0.0115227	-0.0528852	-13.4848	0.004
24512000	0.232368	-0.0133348	0.407113	0.0216003	0.063535	0.144187	0.004	-0.0256726	0.00517767	-13.4281	0.004
24516000	0.244977	-0.0147219	0.421988	0.0250049	0.0453112	0.133003	0.004	-0.0725498	0.0260005	-13.4317	0.004
24520000	0.244977	-0.0147219	0.421988	0.0267099	0.0168795	0.133662	0.004	-0.092526	0.00461707	-13.3725	0.004
24524000	0.248302	-0.0164735	0.417686	0.0261857	0.014957	0.132496	0.004	-0.0159786	0.0361616	-13.2726	0.004
24528000	0.248302	-0.0164735	0.417686	0.0297585	0.0163262	0.128136	0.004	0.00416922	0.0182149	-13.2196	0.004
24532000	0.248302	-0.0164735	0.417686	0.0295513	0.0074068	0.127203	0.004	-0.0465509	-0.0157187	-13.1809	0.004
24536000	0.242166	-0.0122393	0.422017	0.0195402	0.00630279	0.138853	0.004	-0.072441	-0.0395648	-13.1863	0.004
24540000	0.242166	-0.0122393	0.422017	0.0235006	0.00770346	0.137541	0.004	-0.0693088	-0.0605064	-13.1471	0.004
24544000	0.243886	-0.02309	0.414023	0.0279814	0.00457008	0.136174	0.004	-0.0548673	1.03357e-05	-13.1212	0.004
24548000	0.243886	-0.02309	0.414023	0.0276242	-0.0100319	0.12655	0.004	-0.00172818	0.0532015	-13.0579	0.004
24552000	0.243886	-0.02309	0.414023	0.0236821	-0.00557449	0.122531	0.004	0.0139276	0.0210394	-12.9608	0.004
24556000	0.247721	-0.0176759	0.421726	0.0245782	0.010352	0.126768	0.004	-0.00893087	-0.00367311	-12.9011	0.004
24560000	0.247721	-0.0176759	0.421726	0.0306397	0.0117451	0.138173	0.004	-0.00333377	0.0226672	-12.8873	0.004
24564000	0.23338	-0.0133398	0.415586	0.0324931	0.0197842	0.14491	0.004	-0.0580034	0.0481323	-12.841	0.004
24568000	0.23338	-0.0133398	0.415586	0.028285	0.0264305	0.140242	0.004	-0.118043	0.04721	-12.8086	0.004
24572000	0.23338	-0.0133398	0.415586	0.0255808	0.0256511	0.144766	0.004	-0.0628551	-0.00136759	-12.7978	0.004
24576000	0.247465	-0.0224018	0.422844	0.0284518	0.0296696	0.145677	0.004	-0.0447005	-0.0214821	-12.7833	0.004
24580000	0.247465	-0.0224018	0.422844	0.0309947	0.0322989	0.14281	0.004	-0.0219331	0.0346282	-12.7768	0.004
24584000	0.247768	-0.0226822	0.412893	0.0322432	0.0494266	0.126162	0.004	-0.00171826	0.00542195	-12.6772	0.004
24588000	0.247768	-0.0226822	0.412893	0.0254736	0.0548995	0.130367	0.004	-0.0804526	0.0069652	-12.6695	0.004
24592000	0.247768	-0.0226822	0.412893	0.0159827	0.0537488	0.147807	0.004	-0.105797	0.0263963	-12.6511	0.004
24596000	0.244011	-0.0100291	0.410727	0.0236784	0.0654817	0.149446	0.004	-0.0636237	-0.0118795	-12.6181	0.004
24600000	0.244011	-0.0100291	0.410727	0.026201	0.0583741	0.152193	0.004	-0.0156683	-0.0222134	-12.5984	0.004
24604000	0.236174	-0.0160451	0.412902	0.0202819	0.0467208	0.134709	0.004	-0.0234306	0.0128406	-12.5392	0.004
24608000	0.236174	-0.0160451	0.412902	0.0220233	0.0449676	0.132703	0.004	-0.0204255	0.0561124	-12.4269	0.004
24612000	0.236174	-0.0160451	0.412902	0.0203225	0.0363803	0.138906	0.004	0.00752612	0.0755032	-12.3764	0.004
24616000	0.239725	-0.0195738	0.414678	0.0182567	0.0394689	0.13609	0.004	-0.0111886	0.0728097	-12.3354	0.004
24620000	0.239725	-0.0195738	0.414678	0.0123842	0.0373264	0.141929	0.004	-0.051581	0.0484157	-12.3024	0.004
24624000	0.243617	-0.00787037	0.411515	0.00438926	0.0324487	0.140201	0.004	-0.0618233	0.00954958	-12.2999	0.004
24628000	0.243617	-0.00787037	0.411515	0.00430021	0.0264296	0.136813	0.004	-0.0259643	-0.0166189	-12.2806	0.004
24632000	0.243617	-0.00787037	0.411515	0.00391425	0.0265072	0.136782	0.004	-0.00305406	-0.0167003	-12.2819	0.004
24636000	0.236032	-0.026524	0.414045	0.0085322	0.0274324	0.132993	0.004	-0.0455025	-0.0123225	-12.2758	0.004
24640000	0.236032	-0.026524	0.414045	0.00735381	0.0255522	0.127818	0.004	-0.0652618	-0.0159997	-12.1775	0.004
24644000	0.248458	-0.0194855	0.413211	0.00713764	0.0260726	0.129391	0.004	-0.051001	-0.0237286	-12.1276	0.004
24648000	0.248458	-0.0194855	0.413211	0.00824293	0.0181224	0.143396	0.004	-0.0536974	-0.0469703	-12.085	0.004
24652000	0.248458	-0.0194855	0.413211	0.00347141	0.0129431	0.157802	0.004	-0.0608732	-0.0443979	-12.0207	0.004
24656000	0.238848	-0.0190422	0.415528	0.00512607	0.0127227	0.132701	0.004	-0.0157994	-0.0534699	-12.0218	0.004
24660000	0.238848	-0.0190422	0.415528	0.00118191	0.0145541	0.117041	0.004	-0.0116904	0.0162536	-11.9901	0.004
24664000	0.245738	-0.0173172	0.420634	0.0263588	0.0100817	0.129154	0.004	-0.00212686	0.00220899	-12.0103	0.004
24668000	0.245738	-0.0173172	0.420634	0.0180262	0.0189294	0.123968	0.004	-0.05474	0.0144431	-11.9622	0.004
24672000	0.245738	-0.0173172	0.420634	0.0184957	0.00832648	0.119171	0.004	-0.0722638	0.0410646	-11.9088	0.004
24676000	0.24969	-0.0156157	0.412335	0.01613	0.000512096	0.116804	0.004	-0.0152548	0.0798725	-11.8685	0.004
24680000	0.24969	-0.0156157	0.412335	0.0262102	0.00990432	0.120836	0.004	-0.00902294	0.0775242	-11.8068	0.004
24684000	0.23242	-0.0144511	0.413118	0.0362911	0.0192958	0.124867	0.004	-0.00277603	0.0752247	-11.7451	0.004
