30128000	0.0308283	-0.0190706	-0.0118548	0.0397474	0.00577279	-0.00825181	0.00517799	-0.0163248	0.00445862	-0.000258068	0.000944704	0.000967307	0.0587449
30132000	-0.0114067	-0.0533832	-0.0194443	0.0496726	0.00608139	-0.0111461	0.0291921	-0.00280494	0.00677557	-0.00123643	0.00110743	0.00117861	0.0830461
30132000	-0.0114067	-0.0533832	-0.0194443	0.0496726	0.00608139	-0.0111461	0.0291921	-0.00280494	0.00677557	-0.00123643	0.00110743	0.00117861	0.0830461
30136000	0.0252354	-0.0700779	0.0519958	0.0245484	0.00946502	-0.0336798	0.029182	0.013994	0.00560108	-0.000525037	0.000894867	0.00016463	0.10563
30140000	0.0142455	-0.0654745	0.0556104	-0.0115995	0.00410162	-0.0298508	0.00406296	0.00414045	0.00941773	-0.000674146	0.00133322	0.00135299	0.0935479
30144000	0.0980518	-0.150215	0.0944343	-0.0081243	0.0105114	-0.0302568	0.000351294	0.0198716	0.00942154	-0.000340696	0.0016183	0.00113233	0.206583
30148000	0.0100447	-0.1148	0.0357604	0.00673697	0.00667842	-0.0302252	-0.0173637	-0.00330975	0.0132765	-9.66443e-05	0.00149671	0.00025948	0.126701
30152000	-0.000626214	-0.127248	0.0578213	-0.044185	0.00326304	-0.021298	-0.0140183	0.00285901	0.00502091	-0.000328489	0.00204183	0.00156129	0.14896
30156000	-0.0496062	-0.0660796	0.064648	-0.0178044	0.00494642	-0.0143963	-0.00288883	0.00353702	0.00589932	-0.00035899	0.00228959	0.000444317	0.10778
30160000	-0.0514951	-0.0784712	0.00956758	0.0496333	-0.00649948	-0.00537932	0.00142477	0.00396347	0.00458342	3.47639e-06	0.00242979	0.000287529	0.107147
30164000	-0.0560182	-0.0979895	-0.00566855	0.0584594	-0.00321148	-0.0039902	0.00251063	0.00511399	-0.00214088	-0.000513329	0.00282532	0.0010622	0.127524
30168000	-0.0908465	-0.0890775	-0.0393765	0.0593094	-0.00184351	-0.00916652	-0.00120992	0.00482007	-0.00719316	-0.000971534	0.00250809	0.00170299	0.14639
30172000	-0.0711571	-0.0839772	0.0147388	0.036274	-0.00434675	0.00477234	0.00466022	0.00486613	-0.0100901	-0.000292421	0.00260411	0.0019932	0.117679
30176000	-0.0599315	-0.0675798	0.0832708	-0.0120555	-0.0120974	0.00806789	-0.0029403	0.00891433	-0.0161523	0.000489268	0.00252118	0.000975989	0.125723
30180000	-0.0931221	-0.0638201	0.117521	-0.0704629	-0.0210361	0.0187986	-0.00724127	-0.00667339	-0.0178436	0.00107617	0.00249768	0.000559328	0.180942
30184000	-0.121093	-0.0420219	0.0959217	-0.124906	-0.0168732	0.00678341	0.000785647	-0.010097	-0.0211524	0.000974572	0.00265828	-9.57653e-05	0.205233
30188000	-0.106245	-0.0636695	0.0933889	-0.154514	-0.028119	0.0258642	0.0190927	0.002356	-0.0183738	0.000917415	0.00232031	0.000375526	0.223856
30192000	-0.11629	-0.0913898	0.116519	-0.172787	-0.023728	0.0246749	0.00407747	-0.00408799	-0.0157075	0.00131853	0.00212927	-0.000750737	0.258391
30196000	-0.0819177	-0.118186	0.0488435	-0.0883649	-0.0195662	0.0157447	0.000998036	-0.0113303	-0.0207278	0.00116566	0.00207015	0.000546901	0.179076
30200000	-0.0735846	-0.0965669	0.0348438	-0.124826	-0.0147534	0.0253609	0.0259422	-0.0266328	-0.0218073	-0.000186401	0.00259995	0.00191429	0.185107
30204000	-0.15622	0.000988305	0.0266169	-0.113134	-0.0032068	0.0156467	0.0396498	-0.00583084	-0.0158854	-2.01398e-05	0.00275303	0.00305819	0.20011
30208000	-0.193261	0.0311578	-0.0103081	-0.0734713	-0.00154328	0.00468828	0.0297959	-0.00966173	-0.0141118	0.000840741	0.0025779	0.00495643	0.212277
30212000	-0.164728	0.0406994	0.0226712	-0.0817498	0.000223134	-0.00973022	0.0290187	0.00887274	-0.0172391	0.00176643	0.0027569	0.00472273	0.193222
30216000	-0.112449	0.0551462	0.0359681	-0.0746617	0.00487377	-0.0226067	-0.0055356	0.021792	-0.0223658	0.00127057	0.003042	0.00491751	0.155337
30216000	-0.112449	0.0551462	0.0359681	-0.0746617	0.00487377	-0.0226067	-0.0055356	0.021792	-0.0223658	0.00127057	0.003042	0.00491751	0.155337
30220000	-0.111948	0.122011	0.0604976	-0.118859	-0.00293011	-0.0115325	-0.018576	0.0165631	-0.0199408	0.00216158	0.00323273	0.00446041	0.215406
30224000	-0.09724	0.121562	0.0401314	-0.163162	-0.00997044	-0.0166768	-0.0263458	0.0155688	-0.0180738	0.00205542	0.00271715	0.00389199	0.232665
30228000	-0.0428368	0.101182	-0.0145169	-0.12949	-0.0142013	-0.0119376	-0.0326951	-0.00495153	-0.0213088	0.00246836	0.00280218	0.00341246	0.175979
30232000	-0.0174623	0.0944323	-0.0427752	-0.121662	-0.0169477	-0.0198457	0.000656001	0.0185194	-0.0160527	0.00206778	0.00192953	0.00277193	0.164778
30236000	0.0295239	0.0707804	-0.00437547	-0.134469	-0.0279421	-0.00502066	-0.0222315	0.0135113	-0.00783966	0.00157268	0.00208829	0.00183915	0.159803
30240000	0.0358132	0.03654	-7.83545e-05	-0.123603	-0.0297176	-0.00520558	-0.0180533	0.0138003	-0.00684222	0.00232375	0.00223641	0.00346217	0.139252
30240000	0.0358132	0.03654	-7.83545e-05	-0.123603	-0.0297176	-0.00520558	-0.0180533	0.0138003	-0.00684222	0.00232375	0.00223641	0.00346217	0.139252
30244000	0.0602379	0.0325423	-0.0350627	-0.0872256	-0.0337528	0.00927897	-0.0124504	0.00396116	-0.00640346	0.00130302	0.00234768	0.00362118	0.122404
30248000	0.0379661	0.0277694	-0.0520792	-0.0582162	-0.0324538	0.0225971	-0.00218607	0.00892211	-0.000167411	0.00196978	0.00216066	0.00438535	0.09995
30252000	-0.00179358	0.0385508	-0.0900963	-0.0323183	-0.022654	0.0217988	-0.0051879	0.00663765	0.00457546	0.00167326	0.00208809	0.0030364	0.108388
30252000	-0.00179358	0.0385508	-0.0900963	-0.0323183	-0.022654	0.0217988	-0.0051879	0.00663765	0.00457546	0.00167326	0.00208809	0.0030364	0.108388
30256000	-0.0365061	0.0360184	-0.0776851	-0.0571358	-0.0281366	0.0366652	-0.00128734	0.0144991	-0.005359	0.00128548	0.00231579	0.000989843	0.119642
30260000	-0.0079521	-0.00440422	-0.0301746	-0.0677565	-0.0173873	0.0283742	-0.00313571	0.00479041	-0.00901614	0.000165124	0.00246292	3.01878e-05	0.0825328
30264000	-0.0299461	-0.0177318	-0.0572329	-0.0451895	-0.0160535	0.0168845	0.000616699	0.0108697	-0.00669048	1.3415e-05	0.00245143	-0.00190606	0.0851154
30268000	-0.0115854	0.009834	-0.0302458	-0.0430243	-0.00996956	0.00713349	-0.00684996	0.0127947	0.000226396	0.000425403	0.00244436	-0.000820844	0.0580053
30272000	0.0161396	-0.0217222	-0.0431658	0.0149304	-0.00914001	-0.00243575	-0.0124213	0.00507563	-0.00349557	0.000564261	0.00252291	-0.000845393	0.0557466
30276000	-0.0273429	-0.00110853	-0.113885	0.0411996	-0.0190096	0.0129671	-0.00904188	0.01197	-0.00452079	7.0506e-05	0.00232122	0.000416508	0.127266
30280000	-0.0362765	0.00915516	-0.0310774	0.0192456	-0.0298775	0.0143795	-0.00499387	0.0144338	-0.00639145	-4.07622e-05	0.00228922	-0.000212539	0.064147
30284000	-0.0780961	0.0320521	-0.00432211	0.00319464	-0.029232	0.011979	-0.00681287	0.0332582	-0.00710837	0.000768708	0.00227366	0.000761471	0.0967606
30288000	-0.0740596	0.0831138	0.00213697	0.00138214	-0.0196149	-0.00206397	-0.0272263	0.0175831	-0.00483868	0.000556536	0.00213202	0.000400086	0.117759
30292000	-0.0465168	0.0663772	-0.0580787	0.0262342	-0.0102655	-0.0187347	-0.0203958	0.00658229	-0.00648304	-0.000316438	0.00161486	0.000303123	0.107664
30292000	-0.0465168	0.0663772	-0.0580787	0.0262342	-0.0102655	-0.0187347	-0.0203958	0.00658229	-0.00648304	-0.000316438	0.00161486	0.000303123	0.107664
30296000	-0.0340272	0.0764454	-0.0127105	-0.0462923	-0.00192736	-0.0342663	-0.00659347	0.025314	-0.00609405	-0.000219056	0.0011808	0.000718581	0.105866
